,HOME_TEAM,AWAY_TEAM,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,RESULT,DATE
100,Charlotte Hornets,Indiana Pacers,0.571,0.459,0.377,0.703,41.6,23.4,17.4,5.9,3.4,-5.6,105.7,111.7,0.561,0.429,0.459,0.335,0.824,43.0,24.2,13.8,7.5,5.9,0.8,104.9,104.1,0.54,1,11/05/2019
101,Oklahoma City Thunder,Orlando Magic,0.429,0.436,0.346,0.737,47.1,18.3,16.0,7.3,5.0,3.2,102.0,98.5,0.538,0.286,0.396,0.268,0.776,48.3,20.9,13.7,8.0,6.0,-5.3,95.6,100.4,0.482,1,11/05/2019
102,LA Clippers,Milwaukee Bucks,0.625,0.471,0.354,0.785,43.9,20.9,15.6,7.0,4.4,4.1,111.5,106.7,0.577,0.75,0.477,0.354,0.702,47.7,22.9,13.1,6.6,6.1,9.4,112.4,103.0,0.588,0,11/06/2019
103,Houston Rockets,Golden State Warriors,0.625,0.436,0.33,0.78,42.5,23.1,14.6,7.1,5.1,-1.2,112.2,113.3,0.566,0.25,0.429,0.344,0.863,44.1,24.8,13.9,6.8,2.7,-9.5,109.0,118.7,0.548,1,11/06/2019
104,Detroit Pistons,New York Knicks,0.444,0.477,0.397,0.763,42.1,23.9,17.3,6.5,5.2,-2.4,107.8,110.1,0.58,0.125,0.425,0.352,0.663,45.0,19.8,16.6,8.2,4.8,-10.5,100.3,110.8,0.517,1,11/06/2019
105,Utah Jazz,Philadelphia 76ers,0.625,0.463,0.369,0.747,43.1,20.2,17.5,8.0,4.2,4.2,102.2,98.5,0.566,0.714,0.459,0.333,0.757,44.8,24.0,17.6,10.4,5.4,5.1,106.6,101.6,0.555,1,11/06/2019
106,Indiana Pacers,Washington Wizards,0.5,0.46,0.344,0.821,43.5,25.4,13.7,7.6,5.5,2.6,106.6,103.9,0.544,0.286,0.451,0.355,0.841,41.1,24.4,14.9,6.4,4.7,-2.7,109.5,112.5,0.558,1,11/06/2019
107,Atlanta Hawks,Chicago Bulls,0.429,0.453,0.29,0.71,43.4,22.3,18.2,8.5,4.7,-2.4,100.3,102.8,0.541,0.333,0.435,0.333,0.709,40.9,22.6,13.9,8.9,4.2,-2.5,103.8,106.3,0.531,0,11/06/2019
108,Dallas Mavericks,Orlando Magic,0.714,0.453,0.354,0.753,47.1,24.1,14.8,5.7,3.9,3.9,112.4,108.2,0.568,0.25,0.407,0.266,0.778,47.7,21.4,14.2,8.8,6.5,-4.7,96.8,101.3,0.493,1,11/06/2019
109,Toronto Raptors,Sacramento Kings,0.714,0.466,0.398,0.87,44.4,23.5,16.8,7.3,4.7,5.6,108.8,104.0,0.598,0.25,0.432,0.352,0.727,42.4,20.5,16.9,7.5,4.8,-8.4,103.6,111.5,0.533,1,11/06/2019
110,Memphis Grizzlies,Minnesota Timberwolves,0.286,0.447,0.294,0.774,44.4,23.5,16.7,8.2,5.8,-7.2,101.4,108.6,0.533,0.571,0.438,0.326,0.762,40.7,22.2,15.2,9.7,4.9,-1.8,106.0,107.6,0.548,1,11/06/2019
111,San Antonio Spurs,Oklahoma City Thunder,0.625,0.467,0.327,0.785,47.6,22.8,15.1,6.3,5.2,2.3,109.5,106.5,0.556,0.375,0.447,0.357,0.739,45.2,19.3,15.6,7.3,4.7,1.7,103.4,101.5,0.547,1,11/07/2019
112,Phoenix Suns,Miami Heat,0.625,0.468,0.373,0.807,41.0,25.7,15.8,7.7,3.6,5.2,108.7,103.7,0.582,0.75,0.473,0.405,0.724,43.1,24.3,17.9,9.5,6.1,7.8,108.1,100.7,0.585,0,11/07/2019
113,LA Clippers,Portland Trail Blazers,0.667,0.467,0.338,0.791,45.1,20.6,15.7,6.8,5.2,4.3,110.4,105.6,0.571,0.375,0.452,0.372,0.808,43.5,16.9,14.2,6.6,5.1,-1.4,107.5,108.6,0.557,1,11/07/2019
114,Charlotte Hornets,Boston Celtics,0.5,0.45,0.356,0.704,42.3,23.0,17.7,6.0,4.0,-7.5,102.9,110.7,0.548,0.857,0.439,0.35,0.76,46.0,22.7,11.9,8.0,6.2,7.7,107.7,100.0,0.543,0,11/07/2019
115,Los Angeles Lakers,Miami Heat,0.875,0.468,0.308,0.771,44.8,23.7,15.1,8.4,7.8,10.2,106.1,96.7,0.553,0.667,0.46,0.378,0.727,42.8,23.8,17.5,9.5,5.7,5.4,105.8,100.6,0.57,1,11/08/2019
116,Orlando Magic,Memphis Grizzlies,0.333,0.414,0.265,0.788,48.6,21.6,13.6,8.9,6.9,-0.6,99.0,99.5,0.501,0.25,0.438,0.305,0.779,43.4,23.4,16.9,7.6,5.7,-10.1,99.7,109.4,0.525,1,11/08/2019
117,Portland Trail Blazers,Brooklyn Nets,0.333,0.448,0.371,0.827,44.0,16.3,13.8,6.2,5.5,-1.7,108.3,109.7,0.554,0.5,0.465,0.405,0.704,46.1,21.8,17.1,7.1,5.1,1.0,111.3,109.9,0.574,0,11/08/2019
118,Utah Jazz,Milwaukee Bucks,0.667,0.456,0.376,0.74,44.2,19.4,17.7,7.4,3.8,4.0,101.6,98.0,0.562,0.667,0.463,0.347,0.706,48.1,21.8,13.0,6.7,5.8,8.1,110.5,102.4,0.574,1,11/08/2019
119,Indiana Pacers,Detroit Pistons,0.556,0.466,0.339,0.83,43.8,25.3,13.7,7.4,5.8,3.0,107.7,104.4,0.549,0.4,0.474,0.396,0.769,41.9,24.3,17.3,6.5,5.1,-2.8,107.9,110.7,0.579,1,11/08/2019
120,Atlanta Hawks,Sacramento Kings,0.375,0.463,0.293,0.699,42.7,22.6,17.7,8.5,5.0,-3.6,102.4,106.1,0.547,0.333,0.444,0.374,0.743,42.1,21.4,16.8,7.5,5.1,-6.2,106.5,112.2,0.55,0,11/08/2019
121,Dallas Mavericks,New York Knicks,0.625,0.448,0.349,0.758,47.0,23.3,14.5,5.5,4.1,2.9,110.9,107.7,0.562,0.222,0.424,0.367,0.653,46.2,19.7,16.0,8.2,4.6,-8.9,100.7,109.6,0.517,0,11/08/2019
122,Denver Nuggets,Philadelphia 76ers,0.75,0.435,0.354,0.778,45.4,24.1,14.7,8.2,5.3,3.2,105.3,102.5,0.533,0.625,0.457,0.351,0.733,45.5,24.5,17.7,10.2,5.7,4.2,105.9,101.9,0.551,1,11/08/2019
123,Minnesota Timberwolves,Golden State Warriors,0.625,0.437,0.318,0.752,41.9,21.5,15.3,9.6,5.4,-0.9,105.8,106.4,0.542,0.222,0.428,0.337,0.872,43.7,23.5,14.2,7.2,3.3,-8.9,107.7,117.0,0.545,1,11/08/2019
124,Washington Wizards,Cleveland Cavaliers,0.25,0.453,0.341,0.828,41.9,24.7,15.4,6.2,4.8,-4.0,108.6,112.8,0.552,0.375,0.436,0.336,0.778,45.8,21.2,14.0,6.6,4.3,-3.6,105.9,109.7,0.538,0,11/08/2019
125,New Orleans Pelicans,Toronto Raptors,0.125,0.456,0.361,0.716,42.7,25.1,15.7,8.0,4.7,-6.1,108.7,114.7,0.556,0.75,0.463,0.404,0.87,45.0,23.7,16.7,7.5,4.5,7.0,109.3,102.9,0.597,0,11/08/2019
126,San Antonio Spurs,Boston Celtics,0.556,0.458,0.345,0.783,48.3,22.8,15.0,5.7,5.5,-0.1,109.4,109.0,0.551,0.875,0.448,0.354,0.779,45.4,23.2,11.5,8.3,6.7,9.1,110.4,101.1,0.555,0,11/09/2019
127,Chicago Bulls,Houston Rockets,0.3,0.428,0.314,0.723,41.0,22.2,13.9,9.3,4.3,-4.4,101.9,106.5,0.522,0.667,0.44,0.34,0.773,43.4,22.3,15.4,7.5,5.3,1.3,111.8,110.2,0.571,0,11/09/2019
128,Charlotte Hornets,New Orleans Pelicans,0.444,0.445,0.354,0.714,41.9,23.2,18.1,6.4,3.8,-7.1,102.9,110.2,0.547,0.222,0.463,0.367,0.714,42.6,24.9,16.7,8.4,4.8,-4.9,108.4,113.4,0.565,0,11/09/2019
129,Oklahoma City Thunder,Golden State Warriors,0.444,0.457,0.37,0.745,44.8,20.5,16.0,7.2,4.7,2.2,104.5,102.1,0.559,0.2,0.434,0.335,0.881,42.7,23.3,14.3,7.4,3.6,-8.6,107.6,116.6,0.548,1,11/09/2019
130,Memphis Grizzlies,Dallas Mavericks,0.222,0.448,0.309,0.774,42.7,24.1,16.7,7.8,5.7,-10.7,101.5,111.7,0.534,0.667,0.458,0.359,0.762,46.7,23.5,14.5,5.7,4.2,4.3,113.1,108.6,0.573,0,11/09/2019
131,Philadelphia 76ers,Charlotte Hornets,0.667,0.466,0.352,0.734,45.8,25.0,18.1,10.0,5.7,4.6,106.7,102.4,0.559,0.4,0.446,0.361,0.715,40.9,23.1,17.6,6.6,3.5,-7.2,103.2,110.5,0.549,1,11/10/2019
132,Los Angeles Lakers,Toronto Raptors,0.778,0.464,0.311,0.757,45.3,24.5,14.7,8.1,7.7,8.1,105.6,98.4,0.548,0.778,0.465,0.396,0.851,44.7,23.9,16.5,7.3,4.9,7.2,109.6,102.8,0.594,0,11/10/2019
133,New York Knicks,Cleveland Cavaliers,0.2,0.417,0.359,0.651,46.8,19.6,16.5,8.5,4.9,-10.1,99.4,109.6,0.51,0.444,0.436,0.331,0.796,45.8,21.1,14.0,7.1,4.1,-0.9,106.4,107.3,0.541,0,11/10/2019
134,Phoenix Suns,Brooklyn Nets,0.667,0.475,0.384,0.805,40.8,26.7,14.8,7.7,3.9,7.4,111.0,103.8,0.59,0.444,0.467,0.387,0.72,45.4,22.2,16.9,6.8,4.7,-1.7,110.6,112.0,0.573,1,11/10/2019
135,Orlando Magic,Indiana Pacers,0.3,0.419,0.282,0.79,47.8,22.3,13.5,8.6,7.3,-1.2,100.0,101.3,0.506,0.6,0.472,0.348,0.829,44.0,26.0,13.3,7.4,5.6,3.4,108.6,104.9,0.553,0,11/10/2019
136,Portland Trail Blazers,Atlanta Hawks,0.4,0.446,0.367,0.822,45.1,16.3,14.0,6.5,5.8,-0.5,108.5,108.8,0.552,0.333,0.455,0.29,0.702,42.8,22.2,17.3,8.7,5.2,-4.4,102.3,106.5,0.539,1,11/10/2019
137,Minnesota Timberwolves,Denver Nuggets,0.556,0.428,0.295,0.749,42.7,21.3,14.9,9.4,5.8,-1.0,104.2,104.9,0.53,0.778,0.429,0.358,0.767,46.3,24.1,15.2,7.9,5.1,3.0,103.8,101.1,0.524,0,11/10/2019
138,Oklahoma City Thunder,Milwaukee Bucks,0.4,0.461,0.375,0.743,43.4,21.3,15.8,7.5,4.6,1.8,105.0,103.1,0.563,0.7,0.473,0.35,0.719,47.7,22.1,13.7,6.8,5.6,7.5,110.6,103.0,0.582,0,11/10/2019
139,Golden State Warriors,Utah Jazz,0.182,0.438,0.334,0.865,42.8,23.3,13.9,7.4,3.4,-9.1,107.5,116.9,0.547,0.7,0.46,0.386,0.749,44.1,20.5,17.1,6.9,3.7,5.0,103.5,98.9,0.57,0,11/11/2019
140,San Antonio Spurs,Memphis Grizzlies,0.5,0.459,0.351,0.782,47.7,23.4,14.9,5.6,5.4,-0.5,109.5,109.4,0.552,0.3,0.454,0.316,0.767,43.1,24.8,16.2,7.7,5.6,-9.3,102.5,111.5,0.539,0,11/11/2019
141,Boston Celtics,Dallas Mavericks,0.889,0.451,0.362,0.777,45.8,23.6,11.3,7.9,6.6,9.3,112.0,102.4,0.559,0.6,0.454,0.348,0.761,46.9,23.6,13.9,5.4,4.3,2.9,113.2,110.2,0.568,1,11/11/2019
142,LA Clippers,Toronto Raptors,0.7,0.457,0.324,0.784,47.0,21.0,16.3,7.0,5.4,4.9,109.0,103.7,0.56,0.7,0.459,0.394,0.835,44.0,24.0,16.3,7.4,5.2,5.5,107.3,102.1,0.583,1,11/11/2019
143,Detroit Pistons,Minnesota Timberwolves,0.364,0.472,0.407,0.772,41.6,24.3,17.3,6.7,5.1,-3.1,108.3,111.6,0.579,0.6,0.435,0.308,0.752,42.9,21.7,15.1,9.2,5.8,-0.4,105.6,105.6,0.538,0,11/11/2019
144,New Orleans Pelicans,Houston Rockets,0.2,0.46,0.361,0.717,42.6,24.8,16.6,8.3,4.6,-5.0,108.2,113.2,0.563,0.7,0.447,0.336,0.764,43.4,21.6,15.6,7.6,5.3,1.8,111.8,109.8,0.575,0,11/11/2019
145,Philadelphia 76ers,Cleveland Cavaliers,0.7,0.464,0.334,0.736,46.0,25.0,17.7,9.9,5.9,4.3,106.3,102.0,0.555,0.4,0.437,0.325,0.797,45.8,20.3,14.0,7.4,3.7,-0.9,105.7,106.8,0.538,1,11/12/2019
146,Chicago Bulls,New York Knicks,0.364,0.435,0.324,0.729,41.3,22.2,14.4,9.2,4.0,-2.5,103.3,105.8,0.532,0.182,0.416,0.355,0.651,45.9,20.3,16.6,8.8,4.5,-10.8,99.4,110.3,0.509,1,11/12/2019
147,Phoenix Suns,Los Angeles Lakers,0.6,0.475,0.388,0.803,40.6,27.2,14.4,7.3,3.9,5.9,111.4,105.6,0.589,0.8,0.472,0.318,0.733,45.2,25.9,14.3,7.7,7.3,8.1,107.3,100.0,0.552,0,11/12/2019
148,Miami Heat,Detroit Pistons,0.7,0.467,0.384,0.732,42.7,24.8,17.7,9.2,5.3,5.7,107.0,101.6,0.578,0.333,0.469,0.402,0.76,40.9,24.6,17.2,6.9,5.4,-3.6,108.6,112.1,0.578,1,11/12/2019
149,Utah Jazz,Brooklyn Nets,0.727,0.46,0.373,0.752,44.1,20.0,16.5,6.9,3.7,5.0,104.5,99.9,0.568,0.4,0.466,0.378,0.731,45.0,21.8,16.9,6.6,5.0,-2.0,110.5,112.2,0.573,1,11/12/2019
150,Indiana Pacers,Oklahoma City Thunder,0.636,0.474,0.345,0.835,44.6,25.6,13.5,7.2,5.4,5.4,108.9,103.1,0.553,0.364,0.452,0.364,0.755,43.1,21.1,15.7,7.7,4.5,-0.7,103.2,103.8,0.554,1,11/12/2019
151,Sacramento Kings,Portland Trail Blazers,0.4,0.444,0.371,0.746,42.5,21.7,16.6,7.7,5.1,-4.7,106.7,111.1,0.55,0.364,0.446,0.359,0.815,44.7,16.3,14.3,6.3,5.7,-1.1,107.8,108.8,0.551,1,11/12/2019
152,Denver Nuggets,Atlanta Hawks,0.7,0.43,0.346,0.772,45.7,24.8,14.0,7.8,5.1,2.3,105.5,103.5,0.525,0.4,0.462,0.306,0.694,43.0,23.0,17.1,7.9,5.2,-3.5,104.5,107.9,0.549,0,11/12/2019
153,Los Angeles Lakers,Golden State Warriors,0.818,0.478,0.327,0.741,45.8,26.4,14.7,7.7,7.2,9.7,108.5,99.6,0.558,0.167,0.435,0.327,0.859,42.1,23.8,14.2,7.5,3.7,-10.5,106.6,117.3,0.543,1,11/13/2019
154,Boston Celtics,Washington Wizards,0.9,0.457,0.37,0.791,45.3,24.2,11.3,7.5,6.4,9.0,113.8,104.7,0.568,0.222,0.461,0.345,0.826,41.0,24.8,14.6,6.1,4.7,-4.2,110.4,114.8,0.56,1,11/13/2019
155,Orlando Magic,Philadelphia 76ers,0.364,0.421,0.285,0.786,47.7,22.7,13.4,8.3,6.8,0.3,100.8,100.7,0.511,0.636,0.462,0.328,0.734,46.0,25.0,17.5,9.4,5.8,2.6,105.3,102.6,0.55,1,11/13/2019
156,Houston Rockets,LA Clippers,0.727,0.441,0.336,0.768,44.2,20.7,15.1,7.6,5.4,2.4,111.0,108.4,0.571,0.636,0.45,0.322,0.771,47.6,20.7,16.0,6.7,5.1,3.6,107.5,103.5,0.549,1,11/13/2019
157,Portland Trail Blazers,Toronto Raptors,0.333,0.441,0.358,0.815,44.6,16.9,14.1,6.0,5.8,-1.7,107.9,109.4,0.548,0.727,0.459,0.397,0.842,44.6,23.6,16.1,7.2,5.5,5.8,108.1,102.6,0.582,0,11/13/2019
158,Charlotte Hornets,Memphis Grizzlies,0.364,0.45,0.369,0.72,40.1,23.4,17.3,6.7,3.6,-6.7,104.1,110.9,0.554,0.364,0.461,0.334,0.763,43.2,25.3,16.8,7.8,5.6,-8.3,103.6,111.6,0.548,0,11/13/2019
159,Minnesota Timberwolves,San Antonio Spurs,0.636,0.44,0.309,0.76,43.4,21.9,14.7,9.3,5.7,0.9,107.4,106.1,0.544,0.455,0.462,0.34,0.783,47.3,23.4,14.6,5.4,5.2,-1.8,109.6,111.0,0.552,1,11/13/2019
160,New York Knicks,Dallas Mavericks,0.25,0.419,0.361,0.657,46.6,20.3,16.5,8.6,4.3,-9.7,100.3,110.0,0.511,0.545,0.452,0.338,0.759,46.8,23.4,13.8,5.7,4.6,2.4,112.6,110.2,0.564,1,11/14/2019
161,Phoenix Suns,Atlanta Hawks,0.636,0.475,0.388,0.804,40.0,27.4,14.8,7.1,3.7,6.7,111.6,105.1,0.593,0.364,0.46,0.301,0.706,43.1,22.9,17.3,8.5,5.1,-4.6,104.1,108.6,0.548,1,11/14/2019
162,Cleveland Cavaliers,Miami Heat,0.364,0.435,0.318,0.798,45.5,20.1,14.4,8.0,3.5,-1.8,105.1,107.0,0.536,0.727,0.473,0.385,0.739,42.6,25.4,17.8,9.3,5.4,6.2,107.2,101.4,0.584,0,11/14/2019
163,Milwaukee Bucks,Chicago Bulls,0.727,0.473,0.338,0.719,48.0,22.1,14.3,6.9,5.4,7.5,110.5,102.9,0.581,0.333,0.433,0.333,0.739,41.2,22.2,14.7,9.5,3.8,-3.0,103.1,106.2,0.533,1,11/14/2019
164,Denver Nuggets,Brooklyn Nets,0.727,0.43,0.341,0.761,47.2,24.9,13.3,7.5,4.9,2.8,105.2,102.5,0.521,0.364,0.458,0.362,0.736,45.5,21.5,16.0,6.3,4.7,-2.5,108.9,111.3,0.562,1,11/14/2019
165,New Orleans Pelicans,LA Clippers,0.273,0.461,0.374,0.714,43.1,24.8,16.3,8.5,4.6,-4.1,109.8,113.8,0.566,0.583,0.458,0.331,0.771,46.5,21.2,15.9,6.6,5.2,2.9,108.6,105.4,0.557,1,11/14/2019
166,Golden State Warriors,Boston Celtics,0.154,0.434,0.317,0.852,42.9,23.2,14.6,7.5,3.7,-10.0,105.7,116.0,0.541,0.909,0.453,0.372,0.79,45.3,24.1,11.5,8.0,6.2,8.6,112.6,103.8,0.564,0,11/15/2019
167,Los Angeles Lakers,Sacramento Kings,0.833,0.473,0.324,0.756,45.6,26.1,14.6,8.1,7.1,9.1,108.3,100.0,0.557,0.364,0.443,0.375,0.757,42.8,22.1,16.8,7.7,4.6,-4.5,106.5,110.6,0.551,1,11/15/2019
168,Orlando Magic,San Antonio Spurs,0.417,0.42,0.295,0.787,47.9,22.7,13.1,8.1,6.7,0.4,102.1,101.9,0.514,0.417,0.465,0.354,0.777,46.9,23.5,14.4,5.6,5.5,-1.8,110.0,111.4,0.554,1,11/15/2019
169,Houston Rockets,Indiana Pacers,0.75,0.438,0.333,0.776,44.2,20.1,14.6,7.8,5.2,2.9,111.0,107.9,0.569,0.583,0.472,0.333,0.827,44.4,25.5,13.8,6.8,5.1,4.2,108.3,103.7,0.553,1,11/15/2019
170,Minnesota Timberwolves,Washington Wizards,0.583,0.443,0.308,0.757,43.0,22.0,15.0,9.0,5.6,-0.8,107.2,107.5,0.546,0.3,0.469,0.346,0.818,41.5,25.8,14.4,6.4,4.7,-1.8,111.8,113.7,0.566,0,11/15/2019
171,Charlotte Hornets,Detroit Pistons,0.417,0.45,0.369,0.715,40.3,23.3,16.8,7.0,3.6,-6.0,104.7,110.9,0.552,0.308,0.471,0.405,0.768,41.2,24.7,17.5,6.6,5.2,-3.5,108.7,112.1,0.581,1,11/15/2019
172,Oklahoma City Thunder,Philadelphia 76ers,0.417,0.458,0.368,0.768,42.4,21.1,15.4,7.6,4.4,0.0,104.9,104.8,0.564,0.583,0.465,0.338,0.729,45.7,24.8,17.3,9.1,5.3,1.7,106.1,104.4,0.554,1,11/15/2019
173,Memphis Grizzlies,Utah Jazz,0.417,0.46,0.33,0.768,43.2,25.2,16.3,7.6,5.5,-7.5,103.5,111.0,0.546,0.667,0.455,0.363,0.761,44.1,19.7,16.3,6.7,3.9,4.5,104.5,100.2,0.564,1,11/15/2019
174,San Antonio Spurs,Portland Trail Blazers,0.385,0.465,0.35,0.785,46.5,23.5,14.0,5.8,5.6,-2.0,110.1,111.7,0.555,0.385,0.442,0.356,0.825,44.7,17.1,13.9,5.7,5.7,-1.2,108.4,109.5,0.551,0,11/16/2019
175,Chicago Bulls,Brooklyn Nets,0.308,0.426,0.325,0.762,42.0,21.5,15.0,9.3,3.6,-3.2,102.9,106.3,0.531,0.417,0.458,0.349,0.749,44.8,22.0,15.8,6.5,5.0,-1.9,108.8,110.5,0.563,0,11/16/2019
176,New York Knicks,Charlotte Hornets,0.231,0.422,0.358,0.666,47.1,20.6,16.2,8.4,4.1,-9.1,101.2,110.3,0.513,0.462,0.447,0.368,0.716,40.7,23.4,16.4,6.9,3.6,-5.5,105.3,111.0,0.551,0,11/16/2019
177,LA Clippers,Atlanta Hawks,0.615,0.464,0.347,0.788,46.6,21.7,16.2,6.8,5.7,6.3,111.0,104.4,0.568,0.333,0.453,0.298,0.709,42.3,22.4,17.3,8.6,5.5,-8.1,103.1,111.1,0.542,1,11/16/2019
178,Miami Heat,New Orleans Pelicans,0.75,0.479,0.384,0.747,43.0,25.4,18.2,9.6,5.3,6.9,107.8,101.2,0.587,0.25,0.461,0.38,0.713,42.3,24.7,16.5,8.7,4.4,-5.0,109.0,113.9,0.565,1,11/16/2019
179,Indiana Pacers,Milwaukee Bucks,0.538,0.459,0.335,0.825,45.0,24.9,13.8,6.9,5.3,2.4,106.1,103.5,0.54,0.75,0.471,0.333,0.719,48.5,22.1,14.3,6.9,5.6,8.4,109.8,101.2,0.575,0,11/16/2019
180,Dallas Mavericks,Toronto Raptors,0.583,0.449,0.329,0.765,47.4,23.4,13.7,5.7,4.5,2.9,112.2,109.4,0.562,0.667,0.455,0.399,0.836,44.3,23.4,16.0,7.1,5.2,4.6,107.5,103.0,0.578,1,11/16/2019
181,Minnesota Timberwolves,Houston Rockets,0.538,0.443,0.309,0.756,43.2,22.1,15.2,8.9,5.5,-2.1,107.0,108.8,0.547,0.769,0.44,0.338,0.784,44.0,19.7,14.4,7.8,5.0,4.1,112.0,107.7,0.571,0,11/16/2019
182,Los Angeles Lakers,Atlanta Hawks,0.846,0.478,0.333,0.759,45.3,26.1,14.8,8.2,7.7,10.0,109.3,100.0,0.563,0.308,0.451,0.297,0.713,41.9,21.9,17.5,8.8,5.2,-9.1,102.8,111.8,0.54,1,11/17/2019
183,Orlando Magic,Washington Wizards,0.462,0.426,0.305,0.799,48.2,22.9,13.2,7.9,6.4,0.7,103.7,103.3,0.523,0.273,0.469,0.358,0.819,41.2,26.3,14.0,6.4,4.4,-2.0,112.5,114.5,0.568,1,11/17/2019
184,Cleveland Cavaliers,Philadelphia 76ers,0.333,0.43,0.313,0.804,45.1,19.6,14.5,8.1,3.7,-3.2,104.1,107.5,0.531,0.615,0.471,0.341,0.731,45.5,25.4,17.0,8.9,5.8,3.0,106.7,103.5,0.559,0,11/17/2019
185,Sacramento Kings,Boston Celtics,0.417,0.442,0.377,0.761,43.2,22.1,16.5,7.7,4.8,-4.1,106.3,110.0,0.549,0.833,0.45,0.37,0.797,45.5,24.3,11.8,8.0,6.0,7.9,111.9,103.8,0.562,1,11/17/2019
186,Memphis Grizzlies,Denver Nuggets,0.385,0.46,0.34,0.774,43.2,25.4,16.2,7.3,5.3,-8.2,104.0,112.1,0.55,0.75,0.44,0.361,0.751,46.4,25.8,13.2,7.7,5.3,4.0,107.0,103.1,0.532,0,11/17/2019
187,New Orleans Pelicans,Golden State Warriors,0.308,0.457,0.381,0.719,42.8,24.7,16.4,8.3,4.5,-4.1,109.1,113.0,0.564,0.143,0.432,0.315,0.851,42.9,23.2,14.4,7.5,3.7,-9.9,105.4,115.6,0.537,1,11/17/2019
188,Chicago Bulls,Milwaukee Bucks,0.286,0.424,0.327,0.763,42.4,21.7,15.0,9.1,3.8,-3.9,102.5,106.6,0.528,0.769,0.47,0.336,0.716,48.4,22.2,14.3,7.2,5.8,8.8,109.8,100.9,0.576,0,11/18/2019
189,New York Knicks,Cleveland Cavaliers,0.286,0.424,0.358,0.676,47.2,20.4,15.6,8.4,4.6,-7.2,103.0,110.2,0.515,0.308,0.433,0.327,0.778,44.9,19.5,14.9,7.6,3.5,-4.4,104.5,109.0,0.535,1,11/18/2019
190,Phoenix Suns,Boston Celtics,0.583,0.47,0.378,0.802,40.5,26.9,15.1,7.1,3.9,5.1,109.6,104.5,0.585,0.846,0.447,0.363,0.796,46.0,24.1,12.2,8.3,5.9,8.3,110.8,102.5,0.558,0,11/18/2019
191,Brooklyn Nets,Indiana Pacers,0.385,0.45,0.347,0.74,44.5,21.8,15.4,6.2,5.2,-3.8,107.3,111.0,0.556,0.571,0.457,0.343,0.821,46.4,25.0,13.6,6.8,5.5,4.3,107.0,102.4,0.539,0,11/18/2019
192,LA Clippers,Oklahoma City Thunder,0.643,0.46,0.341,0.785,46.9,21.8,16.3,6.8,5.6,6.1,109.8,103.6,0.563,0.385,0.452,0.36,0.779,42.8,20.9,15.6,8.0,4.4,-0.2,104.0,104.0,0.56,1,11/18/2019
193,Houston Rockets,Portland Trail Blazers,0.786,0.442,0.341,0.785,44.8,19.9,14.4,7.8,5.3,5.5,112.8,107.3,0.573,0.357,0.44,0.352,0.818,44.5,17.8,14.1,5.8,5.6,-2.7,108.0,110.5,0.548,1,11/18/2019
194,Utah Jazz,Minnesota Timberwolves,0.615,0.447,0.365,0.762,44.6,19.6,16.1,6.6,4.0,3.4,103.8,100.5,0.556,0.571,0.444,0.313,0.76,43.5,22.0,15.2,8.6,5.8,-1.3,106.9,107.9,0.549,0,11/18/2019
195,Dallas Mavericks,San Antonio Spurs,0.615,0.453,0.336,0.76,47.0,23.8,13.7,5.6,4.4,3.2,112.8,109.7,0.566,0.357,0.465,0.349,0.789,46.7,23.2,13.8,5.8,5.3,-2.4,110.3,112.3,0.554,1,11/18/2019
196,Toronto Raptors,Charlotte Hornets,0.692,0.46,0.405,0.834,45.0,24.7,15.7,7.6,5.0,7.0,109.4,102.6,0.583,0.429,0.446,0.365,0.709,40.5,23.6,16.7,6.6,3.9,-7.6,104.8,112.7,0.551,1,11/18/2019
197,Los Angeles Lakers,Oklahoma City Thunder,0.857,0.478,0.342,0.751,45.4,26.4,14.9,8.3,7.7,9.7,109.7,100.6,0.564,0.357,0.454,0.358,0.786,42.6,21.0,15.7,8.1,4.2,-0.5,104.4,104.8,0.562,1,11/19/2019
198,Sacramento Kings,Phoenix Suns,0.462,0.448,0.38,0.776,43.1,22.6,16.6,7.7,5.0,-3.4,107.2,110.3,0.558,0.538,0.466,0.375,0.804,40.3,26.7,14.9,7.4,3.9,4.4,109.9,105.5,0.583,1,11/19/2019
199,Memphis Grizzlies,Golden State Warriors,0.357,0.457,0.341,0.771,42.9,25.5,16.1,7.3,5.2,-9.0,103.5,112.3,0.546,0.2,0.435,0.314,0.851,43.4,23.8,14.4,7.3,4.1,-8.0,106.0,114.4,0.54,0,11/19/2019
200,New Orleans Pelicans,Portland Trail Blazers,0.357,0.456,0.38,0.728,43.4,24.6,16.1,8.4,4.5,-3.0,109.2,112.1,0.564,0.333,0.44,0.363,0.811,44.6,17.9,14.2,5.7,5.5,-3.3,107.5,110.6,0.547,1,11/19/2019
