,HOME_TEAM,AWAY_TEAM,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,RESULT,DATE
823,Cleveland Cavaliers,Golden State Warriors,0.364,0.452,0.338,0.74,43.0,23.9,15.5,8.3,5.0,-7.3,104.9,112.0,0.542,0.5,0.465,0.371,0.78,41.2,26.7,14.4,8.1,4.7,-0.5,109.5,110.0,0.577,0,04/15/2021
824,Atlanta Hawks,Milwaukee Bucks,0.536,0.464,0.374,0.812,45.4,24.4,13.5,6.9,4.8,1.9,114.0,112.3,0.579,0.636,0.485,0.395,0.759,47.1,24.9,13.7,8.0,4.5,6.4,116.3,109.6,0.592,0,04/15/2021
825,Philadelphia 76ers,LA Clippers,0.696,0.476,0.368,0.766,44.9,22.8,14.6,8.8,6.2,5.2,111.8,106.6,0.578,0.672,0.485,0.42,0.838,45.1,24.9,13.2,7.4,4.3,6.8,117.3,110.7,0.602,1,04/16/2021
826,San Antonio Spurs,Portland Trail Blazers,0.481,0.461,0.357,0.783,43.7,24.5,11.4,7.1,5.2,-1.2,110.2,111.2,0.553,0.582,0.447,0.38,0.828,44.3,20.8,11.6,7.1,5.3,-0.2,115.9,116.0,0.573,0,04/16/2021
827,Chicago Bulls,Memphis Grizzlies,0.4,0.479,0.369,0.801,44.1,26.3,15.3,6.6,4.2,-1.5,110.8,112.6,0.579,0.519,0.467,0.359,0.776,45.7,26.7,13.1,9.3,4.4,1.5,111.6,109.9,0.559,0,04/16/2021
828,Brooklyn Nets,Charlotte Hornets,0.679,0.495,0.391,0.806,43.7,26.5,13.8,6.6,5.1,4.7,117.3,113.0,0.61,0.491,0.458,0.376,0.771,43.8,26.7,15.5,8.1,4.7,-1.4,110.3,111.7,0.57,1,04/16/2021
829,Houston Rockets,Denver Nuggets,0.25,0.442,0.336,0.74,41.9,22.8,14.4,7.5,5.2,-6.8,106.8,113.3,0.55,0.643,0.488,0.385,0.791,45.3,27.5,13.7,8.2,4.5,5.5,117.0,111.6,0.591,0,04/16/2021
830,Detroit Pistons,Oklahoma City Thunder,0.304,0.449,0.355,0.772,42.9,24.7,14.8,7.9,5.1,-3.6,108.5,112.0,0.557,0.357,0.444,0.345,0.727,44.6,21.9,15.5,6.8,4.4,-8.8,103.5,112.6,0.545,1,04/16/2021
831,Utah Jazz,Indiana Pacers,0.75,0.466,0.389,0.792,48.4,23.3,13.9,6.4,5.5,9.4,116.9,107.6,0.595,0.473,0.472,0.361,0.79,41.2,26.1,13.5,8.5,6.1,-0.4,111.2,111.5,0.573,1,04/16/2021
832,Dallas Mavericks,New York Knicks,0.545,0.467,0.358,0.778,44.5,22.9,12.3,6.1,4.5,1.5,113.5,112.0,0.578,0.526,0.452,0.38,0.772,47.1,21.7,13.7,7.4,5.1,1.5,109.3,107.6,0.552,0,04/16/2021
833,Minnesota Timberwolves,Miami Heat,0.263,0.441,0.348,0.774,41.8,24.3,14.0,8.6,5.4,-7.5,107.5,114.8,0.548,0.5,0.461,0.347,0.785,42.4,26.6,14.8,7.8,4.3,-1.4,108.3,109.9,0.572,1,04/16/2021
834,Washington Wizards,New Orleans Pelicans,0.4,0.468,0.343,0.76,42.4,23.8,14.1,6.8,3.6,-4.5,108.5,112.9,0.564,0.446,0.481,0.349,0.737,46.6,25.9,14.4,7.3,4.4,-0.4,114.0,114.6,0.575,1,04/16/2021
835,Toronto Raptors,Orlando Magic,0.404,0.45,0.37,0.826,41.5,24.2,13.5,8.5,5.7,0.6,112.2,111.6,0.573,0.321,0.431,0.348,0.775,46.0,22.6,13.0,7.0,4.4,-7.8,105.2,112.9,0.53,1,04/16/2021
836,Los Angeles Lakers,Utah Jazz,0.614,0.475,0.356,0.747,44.7,24.6,15.6,7.7,5.4,4.1,110.0,105.8,0.573,0.737,0.465,0.389,0.793,48.1,23.4,13.9,6.5,5.4,9.0,116.7,107.8,0.594,1,04/17/2021
837,Chicago Bulls,Cleveland Cavaliers,0.411,0.48,0.37,0.802,44.1,26.4,15.2,6.6,4.2,-1.3,110.9,112.5,0.579,0.357,0.452,0.34,0.74,43.1,24.0,15.5,8.3,4.9,-7.4,104.9,112.1,0.542,1,04/17/2021
838,Phoenix Suns,San Antonio Spurs,0.714,0.489,0.377,0.825,43.9,27.4,13.1,7.2,4.2,6.6,115.3,108.6,0.595,0.491,0.462,0.358,0.783,43.8,24.5,11.5,7.1,5.2,-0.7,110.3,110.8,0.554,0,04/17/2021
839,Boston Celtics,Golden State Warriors,0.544,0.47,0.375,0.771,44.6,23.6,14.1,7.9,5.3,2.2,113.6,111.6,0.576,0.491,0.466,0.372,0.779,41.2,26.6,14.5,8.0,4.6,-0.6,109.6,110.2,0.578,1,04/17/2021
840,Milwaukee Bucks,Memphis Grizzlies,0.625,0.484,0.393,0.759,47.0,24.9,13.7,8.0,4.4,6.1,116.2,109.9,0.591,0.527,0.469,0.36,0.777,45.6,26.7,13.0,9.3,4.4,1.7,111.8,110.0,0.561,0,04/17/2021
841,Washington Wizards,Detroit Pistons,0.411,0.469,0.345,0.758,42.5,23.8,14.1,6.9,3.6,-4.1,108.6,112.6,0.564,0.298,0.449,0.355,0.771,42.9,24.6,14.9,7.9,5.1,-3.9,108.3,112.1,0.557,1,04/17/2021
842,New York Knicks,New Orleans Pelicans,0.534,0.452,0.38,0.774,47.1,21.8,13.7,7.4,5.2,1.7,109.4,107.5,0.552,0.439,0.479,0.347,0.738,46.7,25.8,14.4,7.3,4.4,-0.6,113.8,114.6,0.574,1,04/18/2021
843,LA Clippers,Minnesota Timberwolves,0.678,0.485,0.421,0.837,45.1,25.0,13.3,7.3,4.3,7.0,117.4,110.6,0.603,0.259,0.441,0.349,0.774,41.8,24.3,14.0,8.6,5.4,-7.7,107.5,114.9,0.547,1,04/18/2021
844,Orlando Magic,Houston Rockets,0.316,0.432,0.348,0.777,45.9,22.7,13.1,7.1,4.4,-7.7,105.3,112.9,0.53,0.263,0.443,0.338,0.74,41.9,22.9,14.5,7.5,5.2,-6.7,107.0,113.2,0.552,0,04/18/2021
845,Miami Heat,Brooklyn Nets,0.509,0.46,0.348,0.786,42.7,26.7,14.9,7.8,4.2,-1.3,108.4,109.9,0.572,0.667,0.495,0.391,0.804,43.6,26.5,13.7,6.7,5.1,4.6,117.2,113.0,0.61,1,04/18/2021
846,Dallas Mavericks,Sacramento Kings,0.536,0.467,0.357,0.776,44.5,22.8,12.3,6.1,4.6,1.2,113.5,112.2,0.578,0.404,0.482,0.36,0.737,41.2,25.1,13.1,7.0,4.8,-4.3,113.1,117.5,0.578,0,04/18/2021
847,Atlanta Hawks,Indiana Pacers,0.544,0.465,0.375,0.811,45.5,24.3,13.4,6.9,4.9,2.1,114.2,112.3,0.58,0.464,0.472,0.36,0.791,41.2,26.2,13.5,8.4,6.1,-0.6,111.3,111.7,0.573,1,04/18/2021
848,Charlotte Hornets,Portland Trail Blazers,0.5,0.459,0.377,0.771,43.9,26.7,15.5,8.0,4.8,-1.2,110.3,111.6,0.57,0.571,0.446,0.378,0.824,44.4,20.7,11.6,7.1,5.3,-0.3,115.7,115.9,0.571,1,04/18/2021
849,Toronto Raptors,Oklahoma City Thunder,0.414,0.449,0.371,0.827,41.6,24.2,13.5,8.5,5.7,0.7,112.2,111.5,0.572,0.351,0.445,0.346,0.729,44.6,21.9,15.6,6.8,4.5,-8.8,103.6,112.6,0.546,1,04/18/2021
850,Philadelphia 76ers,Golden State Warriors,0.684,0.475,0.368,0.766,44.9,22.8,14.6,8.8,6.2,5.0,111.5,106.6,0.577,0.5,0.466,0.373,0.779,41.3,26.4,14.5,7.9,4.6,-0.4,109.6,109.9,0.578,0,04/19/2021
851,Los Angeles Lakers,Utah Jazz,0.603,0.474,0.357,0.746,44.5,24.5,15.5,7.8,5.3,3.8,109.9,106.0,0.572,0.741,0.467,0.39,0.794,48.1,23.6,14.0,6.4,5.4,9.1,116.7,107.8,0.596,0,04/19/2021
852,Boston Celtics,Chicago Bulls,0.534,0.47,0.375,0.773,44.5,23.6,14.2,7.9,5.2,2.0,113.4,111.6,0.576,0.421,0.479,0.369,0.803,44.0,26.5,15.2,6.7,4.3,-1.2,110.8,112.3,0.578,0,04/19/2021
853,Miami Heat,Houston Rockets,0.517,0.461,0.349,0.784,42.9,26.8,14.9,7.8,4.3,-0.9,108.5,109.6,0.573,0.259,0.442,0.337,0.742,41.9,22.8,14.5,7.5,5.2,-6.9,106.7,113.3,0.551,1,04/19/2021
854,Detroit Pistons,Cleveland Cavaliers,0.31,0.449,0.355,0.771,42.9,24.6,14.9,7.9,5.1,-3.7,108.3,112.0,0.557,0.351,0.452,0.337,0.741,43.1,24.0,15.5,8.3,5.0,-7.3,104.9,112.0,0.542,1,04/19/2021
855,Milwaukee Bucks,Phoenix Suns,0.614,0.484,0.392,0.762,47.0,24.7,13.6,8.0,4.4,5.9,116.1,110.0,0.591,0.719,0.489,0.378,0.826,43.8,27.3,13.0,7.2,4.2,6.5,115.3,108.7,0.595,0,04/19/2021
856,Indiana Pacers,San Antonio Spurs,0.456,0.469,0.358,0.788,41.4,26.1,13.4,8.4,6.1,-0.8,110.9,111.7,0.57,0.5,0.461,0.357,0.784,44.0,24.5,11.5,7.1,5.2,-0.4,110.2,110.4,0.554,0,04/19/2021
857,Denver Nuggets,Memphis Grizzlies,0.649,0.489,0.385,0.792,45.3,27.4,13.8,8.1,4.5,5.5,117.0,111.6,0.591,0.518,0.469,0.361,0.777,45.5,26.7,13.0,9.4,4.4,1.6,111.8,110.1,0.561,1,04/19/2021
858,Washington Wizards,Oklahoma City Thunder,0.421,0.47,0.345,0.755,42.4,23.9,14.0,6.9,3.6,-3.8,108.7,112.4,0.565,0.345,0.444,0.347,0.731,44.6,21.9,15.6,6.7,4.5,-8.8,103.5,112.6,0.546,1,04/19/2021
859,New York Knicks,Charlotte Hornets,0.542,0.452,0.38,0.775,47.1,21.8,13.7,7.4,5.2,1.9,109.6,107.6,0.553,0.491,0.458,0.377,0.768,43.9,26.7,15.4,8.0,4.8,-1.4,110.3,111.7,0.57,1,04/20/2021
860,Portland Trail Blazers,LA Clippers,0.561,0.446,0.377,0.823,44.4,20.8,11.5,7.1,5.2,-0.3,115.8,116.0,0.571,0.683,0.485,0.419,0.837,45.2,25.0,13.2,7.3,4.3,6.9,117.4,110.7,0.602,0,04/20/2021
861,Atlanta Hawks,Orlando Magic,0.552,0.464,0.373,0.812,45.8,24.3,13.4,6.9,4.8,2.3,114.2,112.0,0.579,0.31,0.431,0.345,0.774,45.8,22.5,13.0,7.2,4.3,-7.9,105.1,112.9,0.529,1,04/20/2021
862,Sacramento Kings,Minnesota Timberwolves,0.397,0.481,0.362,0.739,41.1,25.1,13.0,7.1,4.8,-4.4,113.1,117.7,0.578,0.271,0.443,0.35,0.774,41.9,24.5,14.0,8.5,5.5,-7.3,107.9,114.9,0.55,0,04/20/2021
863,New Orleans Pelicans,Brooklyn Nets,0.431,0.48,0.347,0.736,46.5,25.8,14.3,7.2,4.4,-0.7,114.0,114.8,0.575,0.672,0.496,0.39,0.804,43.6,26.5,13.7,6.7,5.1,4.6,117.5,113.2,0.611,0,04/20/2021
864,Philadelphia 76ers,Phoenix Suns,0.672,0.475,0.37,0.765,44.9,22.9,14.6,8.8,6.2,4.8,111.7,107.0,0.578,0.724,0.489,0.377,0.828,43.7,27.4,13.0,7.2,4.3,6.5,115.4,108.9,0.595,0,04/21/2021
865,San Antonio Spurs,Miami Heat,0.491,0.46,0.355,0.784,44.0,24.5,11.5,7.0,5.3,-0.8,110.0,110.6,0.553,0.525,0.461,0.35,0.785,43.0,26.8,14.8,7.8,4.2,-0.6,108.7,109.4,0.573,0,04/21/2021
866,New York Knicks,Atlanta Hawks,0.55,0.454,0.383,0.776,47.0,21.9,13.7,7.4,5.1,2.0,109.9,107.8,0.555,0.542,0.464,0.372,0.81,45.7,24.3,13.4,7.0,4.8,2.1,114.2,112.3,0.578,1,04/21/2021
867,LA Clippers,Memphis Grizzlies,0.689,0.485,0.42,0.834,45.2,25.1,13.2,7.2,4.3,7.0,117.5,110.7,0.602,0.509,0.469,0.362,0.775,45.4,26.6,13.0,9.3,4.4,1.4,111.8,110.3,0.561,1,04/21/2021
868,Houston Rockets,Utah Jazz,0.254,0.441,0.334,0.74,42.0,22.7,14.4,7.5,5.2,-7.2,106.4,113.2,0.548,0.746,0.467,0.39,0.795,48.3,23.6,14.0,6.4,5.4,9.4,116.6,107.4,0.596,0,04/21/2021
869,Cleveland Cavaliers,Chicago Bulls,0.362,0.453,0.34,0.742,43.0,24.1,15.5,8.3,4.9,-6.9,105.2,111.9,0.544,0.414,0.479,0.369,0.802,44.0,26.5,15.3,6.7,4.2,-1.4,110.7,112.5,0.579,1,04/21/2021
870,Portland Trail Blazers,Denver Nuggets,0.552,0.446,0.377,0.824,44.4,20.8,11.5,7.1,5.2,-0.3,115.8,116.0,0.571,0.655,0.488,0.384,0.794,45.4,27.4,13.8,8.1,4.5,5.4,116.9,111.7,0.591,0,04/21/2021
871,Indiana Pacers,Oklahoma City Thunder,0.466,0.469,0.358,0.788,41.5,26.1,13.3,8.4,6.1,-0.7,111.0,111.6,0.569,0.339,0.445,0.347,0.73,44.7,22.0,15.6,6.8,4.4,-8.8,103.6,112.6,0.545,1,04/21/2021
872,Dallas Mavericks,Detroit Pistons,0.544,0.468,0.357,0.775,44.5,22.8,12.2,6.1,4.6,1.4,113.8,112.4,0.579,0.305,0.45,0.356,0.771,42.9,24.7,14.9,7.8,5.1,-3.8,108.5,112.3,0.558,1,04/21/2021
873,Sacramento Kings,Minnesota Timberwolves,0.407,0.482,0.364,0.74,41.0,25.2,13.1,7.1,4.8,-4.3,113.4,117.9,0.58,0.267,0.444,0.352,0.774,41.7,24.6,14.0,8.5,5.5,-7.3,108.1,115.2,0.551,1,04/21/2021
874,Washington Wizards,Golden State Warriors,0.431,0.469,0.345,0.757,42.6,23.8,14.1,6.9,3.6,-3.7,108.6,112.1,0.564,0.492,0.464,0.372,0.782,41.2,26.3,14.5,8.0,4.6,-0.4,109.4,109.8,0.577,1,04/21/2021
875,Toronto Raptors,Brooklyn Nets,0.424,0.449,0.371,0.827,41.7,24.2,13.5,8.4,5.7,0.9,112.2,111.3,0.572,0.661,0.494,0.389,0.803,43.7,26.4,13.7,6.6,5.1,4.3,117.2,113.2,0.609,1,04/21/2021
876,San Antonio Spurs,Detroit Pistons,0.5,0.46,0.357,0.783,44.0,24.6,11.5,7.1,5.3,-0.5,110.1,110.4,0.553,0.3,0.45,0.356,0.768,42.9,24.5,15.0,7.7,5.1,-4.0,108.3,112.3,0.558,1,04/22/2021
877,Chicago Bulls,Charlotte Hornets,0.424,0.479,0.368,0.801,44.1,26.6,15.3,6.7,4.2,-1.1,110.7,112.2,0.579,0.483,0.458,0.376,0.768,43.8,26.8,15.4,8.0,4.7,-1.7,110.0,111.7,0.569,1,04/22/2021
878,Boston Celtics,Phoenix Suns,0.542,0.47,0.373,0.775,44.6,23.5,14.3,7.9,5.2,2.2,113.2,111.2,0.576,0.712,0.487,0.374,0.828,43.6,27.3,13.1,7.3,4.2,6.1,115.0,108.8,0.593,1,04/22/2021
879,Orlando Magic,New Orleans Pelicans,0.305,0.43,0.346,0.775,45.6,22.3,12.9,7.1,4.4,-8.3,105.0,113.3,0.528,0.441,0.482,0.349,0.739,46.7,26.0,14.3,7.2,4.3,-0.1,114.3,114.6,0.576,0,04/22/2021
880,Milwaukee Bucks,Philadelphia 76ers,0.621,0.485,0.394,0.76,47.0,24.9,13.7,7.9,4.4,5.9,116.2,110.1,0.592,0.661,0.476,0.371,0.764,44.7,22.9,14.5,8.8,6.2,4.6,111.8,107.2,0.578,1,04/22/2021
881,Dallas Mavericks,Los Angeles Lakers,0.552,0.468,0.358,0.773,44.4,22.8,12.2,6.2,4.6,1.5,113.8,112.3,0.579,0.593,0.474,0.356,0.747,44.6,24.5,15.5,7.8,5.3,3.6,109.9,106.2,0.572,1,04/22/2021
882,Golden State Warriors,Denver Nuggets,0.5,0.465,0.373,0.781,41.4,26.5,14.5,8.0,4.6,-0.1,109.6,109.6,0.578,0.644,0.486,0.382,0.794,45.2,27.4,13.7,8.1,4.5,4.9,116.6,111.8,0.589,1,04/23/2021
883,Brooklyn Nets,Boston Celtics,0.667,0.493,0.388,0.805,43.7,26.4,13.7,6.7,5.1,4.3,117.0,113.0,0.608,0.533,0.468,0.374,0.774,44.7,23.5,14.4,7.8,5.2,2.1,113.0,111.1,0.575,1,04/23/2021
884,Houston Rockets,LA Clippers,0.25,0.44,0.333,0.742,42.1,22.7,14.4,7.5,5.2,-7.1,106.3,113.0,0.548,0.694,0.483,0.419,0.834,45.4,25.0,13.2,7.2,4.2,7.0,117.3,110.5,0.6,0,04/23/2021
885,Portland Trail Blazers,Memphis Grizzlies,0.542,0.447,0.377,0.823,44.5,20.9,11.5,7.1,5.2,-0.4,115.8,116.2,0.571,0.517,0.47,0.361,0.775,45.3,26.7,13.0,9.3,4.4,1.4,112.0,110.5,0.562,0,04/23/2021
886,Atlanta Hawks,Miami Heat,0.55,0.465,0.373,0.811,45.6,24.3,13.4,7.1,4.7,2.3,114.4,112.2,0.58,0.517,0.461,0.35,0.786,42.8,26.8,14.8,7.9,4.2,-0.8,108.8,109.7,0.573,1,04/23/2021
887,Charlotte Hornets,Cleveland Cavaliers,0.492,0.457,0.375,0.768,43.8,26.8,15.3,8.0,4.7,-1.6,110.2,111.8,0.568,0.356,0.454,0.339,0.742,43.2,24.2,15.5,8.2,4.9,-6.9,105.4,112.1,0.544,1,04/23/2021
888,Oklahoma City Thunder,Washington Wizards,0.333,0.444,0.346,0.732,44.6,21.9,15.7,6.8,4.5,-8.9,103.6,112.8,0.545,0.441,0.47,0.349,0.759,42.7,23.8,14.2,6.9,3.7,-3.3,108.9,112.0,0.566,0,04/23/2021
889,New York Knicks,Toronto Raptors,0.557,0.455,0.386,0.777,47.0,21.9,13.8,7.3,5.1,2.3,110.1,107.8,0.557,0.417,0.449,0.371,0.826,41.6,24.3,13.4,8.4,5.7,0.6,112.2,111.6,0.572,1,04/24/2021
890,Miami Heat,Chicago Bulls,0.525,0.461,0.35,0.787,42.7,26.7,14.8,7.9,4.2,-0.7,108.8,109.7,0.573,0.417,0.479,0.368,0.803,44.1,26.6,15.4,6.7,4.2,-1.2,110.6,112.1,0.579,1,04/24/2021
891,Milwaukee Bucks,Philadelphia 76ers,0.627,0.485,0.395,0.758,47.1,25.0,13.7,8.0,4.4,6.5,116.4,109.8,0.593,0.65,0.474,0.369,0.764,44.7,22.8,14.6,8.8,6.1,3.9,111.5,107.5,0.576,1,04/24/2021
892,Utah Jazz,Minnesota Timberwolves,0.733,0.466,0.39,0.794,48.2,23.6,14.1,6.5,5.4,9.1,116.2,107.3,0.595,0.279,0.444,0.35,0.772,41.8,24.4,14.0,8.6,5.4,-7.1,108.0,114.9,0.55,0,04/24/2021
893,Indiana Pacers,Detroit Pistons,0.475,0.468,0.357,0.786,41.4,26.1,13.2,8.5,6.2,-0.6,111.0,111.5,0.568,0.295,0.45,0.355,0.769,43.2,24.5,15.0,7.6,5.1,-4.1,108.2,112.3,0.557,1,04/24/2021
894,Dallas Mavericks,Los Angeles Lakers,0.559,0.468,0.359,0.773,44.5,22.9,12.3,6.1,4.5,1.7,113.8,112.1,0.579,0.583,0.473,0.354,0.747,44.4,24.5,15.4,7.8,5.3,3.3,109.7,106.3,0.571,1,04/24/2021
895,Denver Nuggets,Houston Rockets,0.65,0.488,0.383,0.794,45.0,27.5,13.7,8.1,4.6,5.1,116.7,111.8,0.591,0.246,0.441,0.334,0.74,41.9,22.8,14.4,7.5,5.1,-7.2,106.3,113.2,0.549,1,04/24/2021
896,New Orleans Pelicans,San Antonio Spurs,0.433,0.482,0.349,0.734,46.7,25.9,14.4,7.2,4.3,-0.1,114.1,114.3,0.576,0.508,0.46,0.356,0.785,44.0,24.5,11.6,7.1,5.3,-0.5,110.0,110.2,0.554,0,04/24/2021
897,Golden State Warriors,Sacramento Kings,0.508,0.466,0.373,0.78,41.6,26.6,14.6,8.0,4.6,0.0,109.7,109.7,0.578,0.4,0.482,0.365,0.741,41.0,25.1,13.0,7.1,4.8,-4.3,113.4,117.9,0.58,1,04/25/2021
898,Brooklyn Nets,Phoenix Suns,0.672,0.494,0.389,0.805,43.8,26.4,13.6,6.7,5.1,4.4,117.2,113.1,0.609,0.7,0.487,0.373,0.828,43.6,27.2,13.1,7.2,4.2,5.9,115.1,109.2,0.593,1,04/25/2021
899,Orlando Magic,Indiana Pacers,0.3,0.429,0.345,0.775,45.7,22.3,12.8,7.2,4.3,-8.5,105.0,113.5,0.528,0.483,0.469,0.359,0.787,41.5,26.1,13.2,8.4,6.2,-0.3,111.3,111.4,0.57,0,04/25/2021
900,Portland Trail Blazers,Memphis Grizzlies,0.533,0.445,0.377,0.824,44.5,20.9,11.5,7.2,5.2,-0.5,115.6,116.1,0.569,0.525,0.47,0.363,0.777,45.4,26.6,13.0,9.3,4.5,1.5,112.0,110.4,0.562,0,04/25/2021
901,Atlanta Hawks,Milwaukee Bucks,0.557,0.465,0.373,0.811,45.6,24.3,13.3,7.0,4.7,2.4,114.4,112.1,0.579,0.617,0.485,0.394,0.758,47.0,24.9,13.7,7.9,4.5,6.2,116.2,109.8,0.593,1,04/25/2021
902,Charlotte Hornets,Boston Celtics,0.5,0.458,0.377,0.77,43.9,27.1,15.2,7.9,4.7,-1.2,110.5,111.7,0.569,0.525,0.467,0.373,0.776,44.7,23.4,14.4,7.8,5.1,1.7,112.9,111.3,0.574,1,04/25/2021
903,Washington Wizards,Cleveland Cavaliers,0.45,0.47,0.35,0.76,42.6,23.8,14.1,7.0,3.7,-3.1,109.0,112.0,0.566,0.35,0.455,0.34,0.743,43.1,24.3,15.6,8.2,4.8,-7.0,105.5,112.2,0.545,1,04/25/2021
904,Philadelphia 76ers,Oklahoma City Thunder,0.656,0.475,0.37,0.763,44.6,22.9,14.7,9.0,6.2,4.4,111.6,107.2,0.577,0.328,0.444,0.344,0.729,44.5,21.8,15.9,6.9,4.4,-9.3,103.3,112.9,0.545,1,04/26/2021
905,New York Knicks,Phoenix Suns,0.548,0.456,0.386,0.777,46.8,21.9,13.7,7.3,5.1,2.1,110.2,108.1,0.558,0.705,0.488,0.374,0.828,43.6,27.2,13.1,7.2,4.2,5.9,115.3,109.3,0.594,0,04/26/2021
906,Orlando Magic,Los Angeles Lakers,0.295,0.43,0.346,0.776,45.5,22.2,12.8,7.1,4.3,-8.5,105.1,113.6,0.529,0.59,0.474,0.354,0.746,44.5,24.5,15.4,7.9,5.3,3.4,109.9,106.3,0.571,0,04/26/2021
907,Miami Heat,Chicago Bulls,0.516,0.461,0.348,0.789,42.6,26.6,14.6,8.0,4.2,-0.8,108.8,109.8,0.573,0.426,0.48,0.368,0.802,44.3,26.7,15.4,6.6,4.2,-1.0,110.7,112.1,0.58,0,04/26/2021
908,Detroit Pistons,Atlanta Hawks,0.306,0.45,0.355,0.768,43.3,24.5,15.0,7.7,5.2,-3.8,108.1,111.9,0.557,0.548,0.464,0.37,0.813,45.6,24.2,13.4,7.1,4.7,2.1,114.0,111.9,0.578,1,04/26/2021
909,Sacramento Kings,Dallas Mavericks,0.41,0.483,0.366,0.743,41.1,25.1,13.1,7.1,4.8,-4.1,113.5,117.7,0.581,0.55,0.468,0.357,0.771,44.5,23.0,12.3,6.2,4.5,1.5,113.8,112.2,0.578,1,04/26/2021
910,Denver Nuggets,Memphis Grizzlies,0.656,0.488,0.382,0.795,45.0,27.4,13.7,8.1,4.6,5.4,116.7,111.5,0.591,0.517,0.469,0.359,0.777,45.4,26.5,13.0,9.2,4.5,1.0,111.7,110.5,0.562,1,04/26/2021
911,Minnesota Timberwolves,Utah Jazz,0.29,0.444,0.35,0.771,41.9,24.5,14.0,8.6,5.4,-6.9,108.0,114.8,0.551,0.721,0.465,0.388,0.793,48.3,23.6,14.0,6.5,5.4,9.0,116.1,107.3,0.593,1,04/26/2021
912,Toronto Raptors,Cleveland Cavaliers,0.426,0.45,0.37,0.827,41.6,24.4,13.4,8.4,5.7,0.8,112.3,111.4,0.573,0.344,0.455,0.338,0.744,43.0,24.3,15.6,8.2,4.8,-7.1,105.4,112.3,0.545,1,04/26/2021
913,Washington Wizards,San Antonio Spurs,0.443,0.471,0.349,0.761,42.7,23.8,14.0,6.9,3.8,-3.1,109.4,112.4,0.567,0.517,0.461,0.356,0.787,44.0,24.5,11.4,7.1,5.3,-0.4,110.4,110.6,0.555,0,04/26/2021
914,New Orleans Pelicans,LA Clippers,0.443,0.482,0.352,0.733,46.6,25.9,14.4,7.3,4.3,0.2,114.2,114.1,0.577,0.683,0.482,0.417,0.836,45.3,24.9,13.3,7.2,4.3,6.6,117.0,110.7,0.599,1,04/26/2021
915,Golden State Warriors,Dallas Mavericks,0.5,0.465,0.373,0.78,41.6,26.5,14.6,8.0,4.6,-0.5,109.5,110.0,0.578,0.557,0.469,0.36,0.772,44.5,22.9,12.3,6.2,4.5,2.0,114.0,112.0,0.58,0,04/27/2021
916,Boston Celtics,Oklahoma City Thunder,0.516,0.466,0.37,0.778,44.5,23.3,14.3,7.9,5.1,1.6,112.7,111.3,0.573,0.339,0.445,0.346,0.731,44.5,21.9,16.0,6.9,4.4,-9.1,103.4,112.7,0.546,0,04/27/2021
917,Houston Rockets,Minnesota Timberwolves,0.242,0.442,0.333,0.74,42.0,22.8,14.4,7.5,5.1,-7.2,106.3,113.1,0.549,0.302,0.445,0.348,0.767,42.0,24.6,14.0,8.6,5.4,-6.7,108.0,114.6,0.551,0,04/27/2021
918,Indiana Pacers,Portland Trail Blazers,0.475,0.469,0.358,0.787,41.4,26.1,13.1,8.3,6.2,-0.6,111.2,111.7,0.57,0.541,0.446,0.38,0.824,44.7,21.0,11.5,7.1,5.2,-0.1,115.9,115.9,0.57,0,04/27/2021
919,Charlotte Hornets,Milwaukee Bucks,0.492,0.458,0.377,0.768,43.7,27.0,15.3,7.9,4.8,-1.3,110.3,111.6,0.569,0.623,0.486,0.392,0.758,46.9,24.9,13.7,8.0,4.4,6.3,116.1,109.6,0.592,0,04/27/2021
920,Toronto Raptors,Brooklyn Nets,0.419,0.449,0.37,0.827,41.7,24.5,13.4,8.3,5.6,0.6,112.2,111.5,0.572,0.677,0.493,0.39,0.808,43.7,26.5,13.6,6.8,5.1,4.5,117.3,113.0,0.609,0,04/27/2021
921,Philadelphia 76ers,Atlanta Hawks,0.661,0.476,0.371,0.762,44.7,23.0,14.6,9.1,6.2,5.0,112.0,106.9,0.579,0.54,0.462,0.37,0.812,45.6,24.1,13.4,7.0,4.7,1.4,113.6,112.3,0.576,1,04/28/2021
922,New York Knicks,Chicago Bulls,0.556,0.457,0.387,0.779,46.8,22.0,13.6,7.4,5.1,2.4,110.4,108.0,0.558,0.419,0.48,0.367,0.8,44.3,26.8,15.4,6.6,4.2,-1.3,110.6,112.2,0.579,1,04/28/2021
923,Phoenix Suns,LA Clippers,0.71,0.488,0.374,0.828,43.7,27.1,13.0,7.2,4.2,6.0,115.4,109.3,0.593,0.672,0.482,0.416,0.836,45.3,24.9,13.4,7.2,4.2,6.4,117.0,110.8,0.599,1,04/28/2021
